ds,y
11/1/2022,4
10/1/2022,7
9/1/2022,5
8/1/2022,6
7/1/2022,9
6/1/2022,5
5/1/2022,7
4/1/2022,8
3/1/2022,11
2/1/2022,4
1/1/2022,11
31/12/2021,6
30/12/2021,7
29/12/2021,10
28/12/2021,13
27/12/2021,9
26/12/2021,9
25/12/2021,6
24/12/2021,1
23/12/2021,10
22/12/2021,6
21/12/2021,6
20/12/2021,10
19/12/2021,13
18/12/2021,19
17/12/2021,12
16/12/2021,8
15/12/2021,8
14/12/2021,11
13/12/2021,16
12/12/2021,14
11/12/2021,11
10/12/2021,19
9/12/2021,11
8/12/2021,18
7/12/2021,17
6/12/2021,16
5/12/2021,13
4/12/2021,18
3/12/2021,17
2/12/2021,15
1/12/2021,16
30/11/2021,16
29/11/2021,20
28/11/2021,23
27/11/2021,23
26/11/2021,17
25/11/2021,11
24/11/2021,11
23/11/2021,23
22/11/2021,17
21/11/2021,19
20/11/2021,22
19/11/2021,21
18/11/2021,24
17/11/2021,19
16/11/2021,5
15/11/2021,12
14/11/2021,21
13/11/2021,20
12/11/2021,14
11/11/2021,10
10/11/2021,20
9/11/2021,12
8/11/2021,13
7/11/2021,10
6/11/2021,15
5/11/2021,13
4/11/2021,9
3/11/2021,18
2/11/2021,10
1/11/2021,11
31/10/2021,6
30/10/2021,9
29/10/2021,7
28/10/2021,10
27/10/2021,9
26/10/2021,10
25/10/2021,11
24/10/2021,5
23/10/2021,8
22/10/2021,9
21/10/2021,7
20/10/2021,9
19/10/2021,4
18/10/2021,3
17/10/2021,3
16/10/2021,4
15/10/2021,4
14/10/2021,4
13/10/2021,5
12/10/2021,1
11/10/2021,4
10/10/2021,6
9/10/2021,5
8/10/2021,2
7/10/2021,3
6/10/2021,8
5/10/2021,8
4/10/2021,7
3/10/2021,5
2/10/2021,4
1/10/2021,4
30/09/2021,4
29/09/2021,4
28/09/2021,9
27/09/2021,7
26/09/2021,5
25/09/2021,6
24/09/2021,5
23/09/2021,5
22/09/2021,10
21/09/2021,3
20/09/2021,5
19/09/2021,4
18/09/2021,2
17/09/2021,6
16/09/2021,7
15/09/2021,6
14/09/2021,3
13/09/2021,1
12/9/2021,0
11/9/2021,3
10/9/2021,4
9/9/2021,1
8/9/2021,3
7/9/2021,2
6/9/2021,1
5/9/2021,0
4/9/2021,2
3/9/2021,0
2/9/2021,3
1/9/2021,0
31/08/2021,1
30/08/2021,1
29/08/2021,0
28/08/2021,2
27/08/2021,2
26/08/2021,1
25/08/2021,1
24/08/2021,1
23/08/2021,1
22/08/2021,2
21/08/2021,0
20/08/2021,0
19/08/2021,2
18/08/2021,3
17/08/2021,0
16/08/2021,0
15/08/2021,0
14/08/2021,0
13/08/2021,0
12/8/2021,0
11/8/2021,0
10/8/2021,0
9/8/2021,0
8/8/2021,2
7/8/2021,1
6/8/2021,1
5/8/2021,0
4/8/2021,0
3/8/2021,0
2/8/2021,0
1/8/2021,0
31/07/2021,1
30/07/2021,0
29/07/2021,0
28/07/2021,0
27/07/2021,0
26/07/2021,0
25/07/2021,1
24/07/2021,1
23/07/2021,0
22/07/2021,1
21/07/2021,0
20/07/2021,0
19/07/2021,0
18/07/2021,0
17/07/2021,0
16/07/2021,0
15/07/2021,0
14/07/2021,0
13/07/2021,0
12/7/2021,2
11/7/2021,0
10/7/2021,0
9/7/2021,0
8/7/2021,1
7/7/2021,1
6/7/2021,1
5/7/2021,1
4/7/2021,0
3/7/2021,0
2/7/2021,0
1/7/2021,0
30/06/2021,0
29/06/2021,0
28/06/2021,0
27/06/2021,0
26/06/2021,2
25/06/2021,0
24/06/2021,0
23/06/2021,1
22/06/2021,1
21/06/2021,3
20/06/2021,0
19/06/2021,1
18/06/2021,2
17/06/2021,0
16/06/2021,1
15/06/2021,2
14/06/2021,2
13/06/2021,3
12/6/2021,3
11/6/2021,5
10/6/2021,1
9/6/2021,1
8/6/2021,1
7/6/2021,2
6/6/2021,1
5/6/2021,2
4/6/2021,2
3/6/2021,3
2/6/2021,4
1/6/2021,1
31/05/2021,1
30/05/2021,2
29/05/2021,2
28/05/2021,4
27/05/2021,3
26/05/2021,5
25/05/2021,3
24/05/2021,2
23/05/2021,4
22/05/2021,1
21/05/2021,3
20/05/2021,7
19/05/2021,5
18/05/2021,6
17/05/2021,3
16/05/2021,4
15/05/2021,6
14/05/2021,6
13/05/2021,4
12/5/2021,2
11/5/2021,3
10/5/2021,6
9/5/2021,7
8/5/2021,1
7/5/2021,3
6/5/2021,3
5/5/2021,6
4/5/2021,4
3/5/2021,6
2/5/2021,5
1/5/2021,8
30/04/2021,7
29/04/2021,7
28/04/2021,15
27/04/2021,7
26/04/2021,6
25/04/2021,5
24/04/2021,8
23/04/2021,8
22/04/2021,11
21/04/2021,4
20/04/2021,5
19/04/2021,8
18/04/2021,6
17/04/2021,6
16/04/2021,5
15/04/2021,7
14/04/2021,5
13/04/2021,4
12/4/2021,7
11/4/2021,7
10/4/2021,12
9/4/2021,3
8/4/2021,5
7/4/2021,3
6/4/2021,7
5/4/2021,7
4/4/2021,7
3/4/2021,5
2/4/2021,9
1/4/2021,7
31/03/2021,7
30/03/2021,16
29/03/2021,6
28/03/2021,7
27/03/2021,3
26/03/2021,10
25/03/2021,4
24/03/2021,9
23/03/2021,9
22/03/2021,4
21/03/2021,5
20/03/2021,6
19/03/2021,10
18/03/2021,3
17/03/2021,7
16/03/2021,3
15/03/2021,4
14/03/2021,5
13/03/2021,3
12/3/2021,8
11/3/2021,10
10/3/2021,4
9/3/2021,7
8/3/2021,6
7/3/2021,3
6/3/2021,6
5/3/2021,4
4/3/2021,4
3/3/2021,11
2/3/2021,9
1/3/2021,11
28/02/2021,7
27/02/2021,13
26/02/2021,14
25/02/2021,7
24/02/2021,10
23/02/2021,8
22/02/2021,8
21/02/2021,7
20/02/2021,7
19/02/2021,7
18/02/2021,10
17/02/2021,12
16/02/2021,5
15/02/2021,11
14/02/2021,12
13/02/2021,13
12/2/2021,15
11/2/2021,10
10/2/2021,13
9/2/2021,19
8/2/2021,12
7/2/2021,11
6/2/2021,18
5/2/2021,14
4/2/2021,16
3/2/2021,23
2/2/2021,19
1/2/2021,19
31/01/2021,13
30/01/2021,22
29/01/2021,20
28/01/2021,23
27/01/2021,19
26/01/2021,27
25/01/2021,19
24/01/2021,31
23/01/2021,20
22/01/2021,25
21/01/2021,27
20/01/2021,26
19/01/2021,25
18/01/2021,26
17/01/2021,40
16/01/2021,19
15/01/2021,28
14/01/2021,23
13/01/2021,17
12/1/2021,31
11/1/2021,24
10/1/2021,25
9/1/2021,26
8/1/2021,25
7/1/2021,23
6/1/2021,31
5/1/2021,30
4/1/2021,35
3/1/2021,29
2/1/2021,39
1/1/2021,31
31/12/2020,32
30/12/2020,34
29/12/2020,35
28/12/2020,30
27/12/2020,34
26/12/2020,25
25/12/2020,29
24/12/2020,27
23/12/2020,36
22/12/2020,39
21/12/2020,25
20/12/2020,40
19/12/2020,40
18/12/2020,42
17/12/2020,43
16/12/2020,42
15/12/2020,44
14/12/2020,44
13/12/2020,22
12/12/2020,43
11/12/2020,49
10/12/2020,49
9/12/2020,38
8/12/2020,66
7/12/2020,52
6/12/2020,44
5/12/2020,47
4/12/2020,61
3/12/2020,45
2/12/2020,57
1/12/2020,55
30/11/2020,51
29/11/2020,48
28/11/2020,43
27/11/2020,48
26/11/2020,46
25/11/2020,43
24/11/2020,59
23/11/2020,45
22/11/2020,26
21/11/2020,31
20/11/2020,31
19/11/2020,45
18/11/2020,43
17/11/2020,45
16/11/2020,34
15/11/2020,32
14/11/2020,41
13/11/2020,38
12/11/2020,41
11/11/2020,40
10/11/2020,27
9/11/2020,24
8/11/2020,23
7/11/2020,34
6/11/2020,26
5/11/2020,30
4/11/2020,29
3/11/2020,24
2/11/2020,25
1/11/2020,25
31/10/2020,23
30/10/2020,23
29/10/2020,14
28/10/2020,14
27/10/2020,13
26/10/2020,10
25/10/2020,6
24/10/2020,19
23/10/2020,5
22/10/2020,9
21/10/2020,10
20/10/2020,2
19/10/2020,2
18/10/2020,4
17/10/2020,4
16/10/2020,4
15/10/2020,1
14/10/2020,2
13/10/2020,4
12/10/2020,2
11/10/2020,0
10/10/2020,2
9/10/2020,4
8/10/2020,1
7/10/2020,0
6/10/2020,3
5/10/2020,1
4/10/2020,0
3/10/2020,2
2/10/2020,2
1/10/2020,2
30/09/2020,1
29/09/2020,0
28/09/2020,2
27/09/2020,1
26/09/2020,1
25/09/2020,0
24/09/2020,2
23/09/2020,1
22/09/2020,0
21/09/2020,0
20/09/2020,1
19/09/2020,1
18/09/2020,4
17/09/2020,1
16/09/2020,0
15/09/2020,0
14/09/2020,0
13/09/2020,0
12/9/2020,0
11/9/2020,0
10/9/2020,0
9/9/2020,0
8/9/2020,0
7/9/2020,0
6/9/2020,0
5/9/2020,1
4/9/2020,0
3/9/2020,0
2/9/2020,1
1/9/2020,0
31/08/2020,0
30/08/2020,0
29/08/2020,0
28/08/2020,0
27/08/2020,0
26/08/2020,0
25/08/2020,0
24/08/2020,2
23/08/2020,0
22/08/2020,1
21/08/2020,1
20/08/2020,0
19/08/2020,0
18/08/2020,0
17/08/2020,0
16/08/2020,0
15/08/2020,0
14/08/2020,0
13/08/2020,0
12/8/2020,0
11/8/2020,1
10/8/2020,1
9/8/2020,1
8/8/2020,1
7/8/2020,0
6/8/2020,1
5/8/2020,1
4/8/2020,1
3/8/2020,2
2/8/2020,1
1/8/2020,0
31/07/2020,1
30/07/2020,1
29/07/2020,0
28/07/2020,1
27/07/2020,0
26/07/2020,0
25/07/2020,1
24/07/2020,0
23/07/2020,0
22/07/2020,1
21/07/2020,1
20/07/2020,1
19/07/2020,1
18/07/2020,0
17/07/2020,0
16/07/2020,0
15/07/2020,0
14/07/2020,0
13/07/2020,0
12/7/2020,0
11/7/2020,0
10/7/2020,0
9/7/2020,0
8/7/2020,0
7/7/2020,0
6/7/2020,0
5/7/2020,0
4/7/2020,0
3/7/2020,0
2/7/2020,0
1/7/2020,0
30/06/2020,0
29/06/2020,0
28/06/2020,0
27/06/2020,0
26/06/2020,0
25/06/2020,0
24/06/2020,0
23/06/2020,2
22/06/2020,0
21/06/2020,0
20/06/2020,0
19/06/2020,0
18/06/2020,0
17/06/2020,0
16/06/2020,0
15/06/2020,0
14/06/2020,0
13/06/2020,0
12/6/2020,0
11/6/2020,0
10/6/2020,0
9/6/2020,0
8/6/2020,0
7/6/2020,0
6/6/2020,0
5/6/2020,0
4/6/2020,0
3/6/2020,0
2/6/2020,0
1/6/2020,1
31/05/2020,0
30/05/2020,0
29/05/2020,0
28/05/2020,0
27/05/2020,0
26/05/2020,1
25/05/2020,0
24/05/2020,0
23/05/2020,1
22/05/2020,0
21/05/2020,1
20/05/2020,1
19/05/2020,0
18/05/2020,0
17/05/2020,1
16/05/2020,0
15/05/2020,0
14/05/2020,0
13/05/2020,1
12/5/2020,0
11/5/2020,0
10/5/2020,1
9/5/2020,1
8/5/2020,1
7/5/2020,0
6/5/2020,1
5/5/2020,1
4/5/2020,1
3/5/2020,2
2/5/2020,1
1/5/2020,2
30/04/2020,2
29/04/2020,3
28/04/2020,2
27/04/2020,2
26/04/2020,0
25/04/2020,2
24/04/2020,1
23/04/2020,0
22/04/2020,2
21/04/2020,0
20/04/2020,3
19/04/2020,4
18/04/2020,4
17/04/2020,5
16/04/2020,0
15/04/2020,5
14/04/2020,1
13/04/2020,2
12/4/2020,3
11/4/2020,5
10/4/2020,2
9/4/2020,3
8/4/2020,4
7/4/2020,6
6/4/2020,2
5/4/2020,6
4/4/2020,2
3/4/2020,4
2/4/2020,1
1/4/2020,2
31/03/2020,1
30/03/2020,1
29/03/2020,2
28/03/2020,2
27/03/2020,2
26/03/2020,1
25/03/2020,1
24/03/2020,1
23/03/2020,1
22/03/2020,0
21/03/2020,0
20/03/2020,0
19/03/2020,0
18/03/2020,0
17/03/2020,0
16/03/2020,0
15/03/2020,0
14/03/2020,1
13/03/2020,0
12/3/2020,0
11/3/2020,0
10/3/2020,0
9/3/2020,
8/3/2020,
7/3/2020,
6/3/2020,
5/3/2020,
4/3/2020,
10/3/2022,85
9/3/2022,1
8/3/2022,11
7/3/2022,38
6/3/2022,46
5/3/2022,36
4/3/2022,41
3/3/2022,61
2/3/2022,51
1/3/2022,70
28/02/2022,86
27/02/2022,55
26/02/2022,65
25/02/2022,83
24/02/2022,85
23/02/2022,89
22/02/2022,108
21/02/2022,92
20/02/2022,93
19/02/2022,84
18/02/2022,92
17/02/2022,122
16/02/2022,138
15/02/2022,177
14/02/2022,138
13/02/2022,150
12/2/2022,143
11/2/2022,198
10/2/2022,163
9/2/2022,202
8/2/2022,193
7/2/2022,194
6/2/2022,206
5/2/2022,186
4/2/2022,207
3/2/2022,226
2/2/2022,219
1/2/2022,236
31/01/2022,242
30/01/2022,215
29/01/2022,228
28/01/2022,231
27/01/2022,207
26/01/2022,226
25/01/2022,238
24/01/2022,236
23/01/2022,196
22/01/2022,176
21/01/2022,221
20/01/2022,203
19/01/2022,217
18/01/2022,202
17/01/2022,213
16/01/2022,205
15/01/2022,173
14/01/2022,185
13/01/2022,178
12/1/2022,158
11/1/2022,150
10/1/2022,171
9/1/2022,136
8/1/2022,136
7/1/2022,120
6/1/2022,111
5/1/2022,119
4/1/2022,135
3/1/2022,137
2/1/2022,100
1/1/2022,100
31/12/2021,91
30/12/2021,97
29/12/2021,100
28/12/2021,89
27/12/2021,96
26/12/2021,79
25/12/2021,81
24/12/2021,73
23/12/2021,79
22/12/2021,74
21/12/2021,74
20/12/2021,87
19/12/2021,71
18/12/2021,64
17/12/2021,74
16/12/2021,85
15/12/2021,48
14/12/2021,62
13/12/2021,62
12/12/2021,42
11/12/2021,46
10/12/2021,48
9/12/2021,52
8/12/2021,45
7/12/2021,47
6/12/2021,51
5/12/2021,42
4/12/2021,36
3/12/2021,40
2/12/2021,36
1/12/2021,33
30/11/2021,44
29/11/2021,40
28/11/2021,20
27/11/2021,28
26/11/2021,31
25/11/2021,27
24/11/2021,19
23/11/2021,25
22/11/2021,30
21/11/2021,27
20/11/2021,22
19/11/2021,12
18/11/2021,25
17/11/2021,21
16/11/2021,25
15/11/2021,23
14/11/2021,21
13/11/2021,19
12/11/2021,28
11/11/2021,19
10/11/2021,23
9/11/2021,26
8/11/2021,31
7/11/2021,20
6/11/2021,15
5/11/2021,11
4/11/2021,10
3/11/2021,19
2/11/2021,10
1/11/2021,16
31/10/2021,12
30/10/2021,19
29/10/2021,7
28/10/2021,18
27/10/2021,15
26/10/2021,18
25/10/2021,16
24/10/2021,14
23/10/2021,16
22/10/2021,14
21/10/2021,21
20/10/2021,24
19/10/2021,18
18/10/2021,17
17/10/2021,15
16/10/2021,15
15/10/2021,19
14/10/2021,17
13/10/2021,23
12/10/2021,17
11/10/2021,22
10/10/2021,16
9/10/2021,17
8/10/2021,18
7/10/2021,27
6/10/2021,26
5/10/2021,12
4/10/2021,28
3/10/2021,20
2/10/2021,32
1/10/2021,29
30/09/2021,33
29/09/2021,26
28/09/2021,21
27/09/2021,21
26/09/2021,22
25/09/2021,29
24/09/2021,38
23/09/2021,29
22/09/2021,32
21/09/2021,44
20/09/2021,41
19/09/2021,46
18/09/2021,44
17/09/2021,48
16/09/2021,51
15/09/2021,60
14/09/2021,58
13/09/2021,44
12/9/2021,56
11/9/2021,42
10/9/2021,59
9/9/2021,66
8/9/2021,68
7/9/2021,61
6/9/2021,67
5/9/2021,59
4/9/2021,56
3/9/2021,77
2/9/2021,73
1/9/2021,90
31/08/2021,86
30/08/2021,96
29/08/2021,77
28/08/2021,76
27/08/2021,90
26/08/2021,88
25/08/2021,113
24/08/2021,88
23/08/2021,101
22/08/2021,77
21/08/2021,85
20/08/2021,96
19/08/2021,100
18/08/2021,110
17/08/2021,133
16/08/2021,111
15/08/2021,118
14/08/2021,113
13/08/2021,110
12/8/2021,129
11/8/2021,109
10/8/2021,105
9/8/2021,115
8/8/2021,80
7/8/2021,89
6/8/2021,115
5/8/2021,98
4/8/2021,122
3/8/2021,93
2/8/2021,92
1/8/2021,78
31/07/2021,87
30/07/2021,95
29/07/2021,74
28/07/2021,71
27/07/2021,81
26/07/2021,62
25/07/2021,58
24/07/2021,82
23/07/2021,48
22/07/2021,50
21/07/2021,53
20/07/2021,48
19/07/2021,35
18/07/2021,23
17/07/2021,19
16/07/2021,42
15/07/2021,20
14/07/2021,20
13/07/2021,20
12/7/2021,17
11/7/2021,15
10/7/2021,17
9/7/2021,14
8/7/2021,8
7/7/2021,9
6/7/2021,14
5/7/2021,12
4/7/2021,10
3/7/2021,16
2/7/2021,6
1/7/2021,15
30/06/2021,13
29/06/2021,14
28/06/2021,14
27/06/2021,19
26/06/2021,13
25/06/2021,13
24/06/2021,14
23/06/2021,17
22/06/2021,17
21/06/2021,19
20/06/2021,15
19/06/2021,8
18/06/2021,16
17/06/2021,21
16/06/2021,21
15/06/2021,23
14/06/2021,16
13/06/2021,19
12/6/2021,20
11/6/2021,12
10/6/2021,26
9/6/2021,18
8/6/2021,27
7/6/2021,19
6/6/2021,26
5/6/2021,24
4/6/2021,32
3/6/2021,28
2/6/2021,33
1/6/2021,24
31/05/2021,38
30/05/2021,28
29/05/2021,21
28/05/2021,21
27/05/2021,16
26/05/2021,38
25/05/2021,23
24/05/2021,36
23/05/2021,32
22/05/2021,34
21/05/2021,43
20/05/2021,33
19/05/2021,48
18/05/2021,35
17/05/2021,35
16/05/2021,40
15/05/2021,42
14/05/2021,45
13/05/2021,54
12/5/2021,54
11/5/2021,50
10/5/2021,53
9/5/2021,50
8/5/2021,52
7/5/2021,69
6/5/2021,60
5/5/2021,68
4/5/2021,68
3/5/2021,73
2/5/2021,51
1/5/2021,55
30/04/2021,65
29/04/2021,60
28/04/2021,66
27/04/2021,66
26/04/2021,67
25/04/2021,64
24/04/2021,74
23/04/2021,78
22/04/2021,72
21/04/2021,64
20/04/2021,80
19/04/2021,85
18/04/2021,59
17/04/2021,76
16/04/2021,81
15/04/2021,73
14/04/2021,90
13/04/2021,81
12/4/2021,95
11/4/2021,52
10/4/2021,90
9/4/2021,81
8/4/2021,83
7/4/2021,92
6/4/2021,80
5/4/2021,73
4/4/2021,58
3/4/2021,78
2/4/2021,70
1/4/2021,74
31/03/2021,76
30/03/2021,85
29/03/2021,88
28/03/2021,71
27/03/2021,65
26/03/2021,86
25/03/2021,67
24/03/2021,54
23/03/2021,90
22/03/2021,74
21/03/2021,67
20/03/2021,67
19/03/2021,67
18/03/2021,70
17/03/2021,96
16/03/2021,112
15/03/2021,100
14/03/2021,78
13/03/2021,85
12/3/2021,107
11/3/2021,97
10/3/2021,102
9/3/2021,117
8/3/2021,119
7/3/2021,98
6/3/2021,126
5/3/2021,131
4/3/2021,136
3/3/2021,142
2/3/2021,154
1/3/2021,134
28/02/2021,149
27/02/2021,162
26/02/2021,176
25/02/2021,197
24/02/2021,207
23/02/2021,190
22/02/2021,226
21/02/2021,183
20/02/2021,185
19/02/2021,225
18/02/2021,242
17/02/2021,260
16/02/2021,298
15/02/2021,285
14/02/2021,244
13/02/2021,289
12/2/2021,340
11/2/2021,355
10/2/2021,408
9/2/2021,386
8/2/2021,411
7/2/2021,382
6/2/2021,408
5/2/2021,462
4/2/2021,464
3/2/2021,492
2/2/2021,493
1/2/2021,544
31/01/2021,486
30/01/2021,515
29/01/2021,533
28/01/2021,576
27/01/2021,595
26/01/2021,550
25/01/2021,529
24/01/2021,518
23/01/2021,453
22/01/2021,568
21/01/2021,491
20/01/2021,459
19/01/2021,490
18/01/2021,412
17/01/2021,367
16/01/2021,365
15/01/2021,393
14/01/2021,319
13/01/2021,292
12/1/2021,284
11/1/2021,286
10/1/2021,243
9/1/2021,230
8/1/2021,242
7/1/2021,236
6/1/2021,180
5/1/2021,243
4/1/2021,192
3/1/2021,179
2/1/2021,188
1/1/2021,174
31/12/2020,192
30/12/2020,200
29/12/2020,166
28/12/2020,195
27/12/2020,166
26/12/2020,176
25/12/2020,146
24/12/2020,157
23/12/2020,195
22/12/2020,184
21/12/2020,148
20/12/2020,156
19/12/2020,141
18/12/2020,176
17/12/2020,177
16/12/2020,150
15/12/2020,186
14/12/2020,165
13/12/2020,162
12/12/2020,185
11/12/2020,211
10/12/2020,187
9/12/2020,224
8/12/2020,169
7/12/2020,203
6/12/2020,173
5/12/2020,195
4/12/2020,233
3/12/2020,238
2/12/2020,221
1/12/2020,231
30/11/2020,229
29/11/2020,222
28/11/2020,221
27/11/2020,269
26/11/2020,293
25/11/2020,294
24/11/2020,244
23/11/2020,297
22/11/2020,252
21/11/2020,283
20/11/2020,323
19/11/2020,315
18/11/2020,296
17/11/2020,377
16/11/2020,326
15/11/2020,287
14/11/2020,302
13/11/2020,357
12/11/2020,359
11/11/2020,362
10/11/2020,350
9/11/2020,320
8/11/2020,319
7/11/2020,287
6/11/2020,355
5/11/2020,331
4/11/2020,356
3/11/2020,325
2/11/2020,304
1/11/2020,268
31/10/2020,269
30/10/2020,263
29/10/2020,254
28/10/2020,247
27/10/2020,242
26/10/2020,218
25/10/2020,195
24/10/2020,192
23/10/2020,216
22/10/2020,209
21/10/2020,176
20/10/2020,188
19/10/2020,175
18/10/2020,152
17/10/2020,132
16/10/2020,150
15/10/2020,148
14/10/2020,141
13/10/2020,148
12/10/2020,128
11/10/2020,113
10/10/2020,137
9/10/2020,150
8/10/2020,134
7/10/2020,132
6/10/2020,132
5/10/2020,127
4/10/2020,96
3/10/2020,106
2/10/2020,132
1/10/2020,135
30/09/2020,153
29/09/2020,147
28/09/2020,141
27/09/2020,120
26/09/2020,116
25/09/2020,131
24/09/2020,133
23/09/2020,111
22/09/2020,127
21/09/2020,123
20/09/2020,103
19/09/2020,123
18/09/2020,115
17/09/2020,124
16/09/2020,109
15/09/2020,137
14/09/2020,109
13/09/2020,106
12/9/2020,102
11/9/2020,96
10/9/2020,96
9/9/2020,95
8/9/2020,84
7/9/2020,80
6/9/2020,61
5/9/2020,68
4/9/2020,80
3/9/2020,80
2/9/2020,79
1/9/2020,68
31/08/2020,65
30/08/2020,59
29/08/2020,53
28/08/2020,70
27/08/2020,49
26/08/2020,51
25/08/2020,44
24/08/2020,55
23/08/2020,55
22/08/2020,44
21/08/2020,44
20/08/2020,41
19/08/2020,47
18/08/2020,44
17/08/2020,31
16/08/2020,23
15/08/2020,30
14/08/2020,37
13/08/2020,25
12/8/2020,29
11/8/2020,31
10/8/2020,31
9/8/2020,18
8/8/2020,31
7/8/2020,23
6/8/2020,30
5/8/2020,13
4/8/2020,20
3/8/2020,12
2/8/2020,15
1/8/2020,12
31/07/2020,16
30/07/2020,12
29/07/2020,11
28/07/2020,13
27/07/2020,10
26/07/2020,7
25/07/2020,11
24/07/2020,8
23/07/2020,4
22/07/2020,4
21/07/2020,8
20/07/2020,8
19/07/2020,6
18/07/2020,4
17/07/2020,2
16/07/2020,2
15/07/2020,5
14/07/2020,3
13/07/2020,2
12/7/2020,2
11/7/2020,7
10/7/2020,5
9/7/2020,1
8/7/2020,4
7/7/2020,6
6/7/2020,3
5/7/2020,1
4/7/2020,7
3/7/2020,5
2/7/2020,1
1/7/2020,10
30/06/2020,11
29/06/2020,11
28/06/2020,12
27/06/2020,3
26/06/2020,9
25/06/2020,11
24/06/2020,12
23/06/2020,8
22/06/2020,7
21/06/2020,15
20/06/2020,14
19/06/2020,18
18/06/2020,12
17/06/2020,25
16/06/2020,11
15/06/2020,20
14/06/2020,20
13/06/2020,23
12/6/2020,19
11/6/2020,24
10/6/2020,31
9/6/2020,15
8/6/2020,29
7/6/2020,21
6/6/2020,29
5/6/2020,23
4/6/2020,48
3/6/2020,39
2/6/2020,47
1/6/2020,35
31/05/2020,40
30/05/2020,43
29/05/2020,45
28/05/2020,41
27/05/2020,45
26/05/2020,55
25/05/2020,68
24/05/2020,55
23/05/2020,60
22/05/2020,71
21/05/2020,70
20/05/2020,57
19/05/2020,70
18/05/2020,72
17/05/2020,61
16/05/2020,63
15/05/2020,77
14/05/2020,86
13/05/2020,87
12/5/2020,113
11/5/2020,122
10/5/2020,110
9/5/2020,125
8/5/2020,146
7/5/2020,166
6/5/2020,153
5/5/2020,183
4/5/2020,186
3/5/2020,197
2/5/2020,202
1/5/2020,176
30/04/2020,223
29/04/2020,236
28/04/2020,259
27/04/2020,258
26/04/2020,272
25/04/2020,295
24/04/2020,330
23/04/2020,331
22/04/2020,344
21/04/2020,427
20/04/2020,387
19/04/2020,401
18/04/2020,435
17/04/2020,507
16/04/2020,487
15/04/2020,552
14/04/2020,607
13/04/2020,587
12/4/2020,544
11/4/2020,628
10/4/2020,676
9/4/2020,667
8/4/2020,749
7/4/2020,736
6/4/2020,766
5/4/2020,750
4/4/2020,740
3/4/2020,786
2/4/2020,858
1/4/2020,895
31/03/2020,899
30/03/2020,913
29/03/2020,811
28/03/2020,839
27/03/2020,909
26/03/2020,871
25/03/2020,824
24/03/2020,723
23/03/2020,686
22/03/2020,551
21/03/2020,506
20/03/2020,433
19/03/2020,322
18/03/2020,246
17/03/2020,191
16/03/2020,183
15/03/2020,131
14/03/2020,108
13/03/2020,79
12/3/2020,59
11/3/2020,35
10/3/2020,28
9/3/2020,17
8/3/2020,14
7/3/2020,3
6/3/2020,3
5/3/2020,1
4/3/2020,2
3/3/2020,1
2/3/2020,0
1/3/2020,0
29/02/2020,0
28/02/2020,0
27/02/2020,0
26/02/2020,0
25/02/2020,0
24/02/2020,0
23/02/2020,0
22/02/2020,0
21/02/2020,0
20/02/2020,0
19/02/2020,0
18/02/2020,0
17/02/2020,0
16/02/2020,0
15/02/2020,0
14/02/2020,0
13/02/2020,1
12/2/2020,0
11/2/2020,0
10/2/2020,0
9/2/2020,0
8/2/2020,0
7/2/2020,0
6/2/2020,0
5/2/2020,0
4/2/2020,0
3/2/2020,0
2/2/2020,0
1/2/2020,0
31/01/2020,0
30/01/2020,0
29/01/2020,0
28/01/2020,0
27/01/2020,0
26/01/2020,0
25/01/2020,0
24/01/2020,0
23/01/2020,0
22/01/2020,0
21/01/2020,0
20/01/2020,0
19/01/2020,0
18/01/2020,0
17/01/2020,0
16/01/2020,0
15/01/2020,0
14/01/2020,0
13/01/2020,0
12/1/2020,0
11/1/2020,0
10/1/2020,0
9/1/2020,0
8/1/2020,0
7/1/2020,0
6/1/2020,0
5/1/2020,0
4/1/2020,0
3/1/2020,0
2/1/2020,0
1/1/2020,0
9/3/2022,0
8/3/2022,3
7/3/2022,5
6/3/2022,14
5/3/2022,11
4/3/2022,19
3/3/2022,25
2/3/2022,28
1/3/2022,25
28/02/2022,39
27/02/2022,29
26/02/2022,45
25/02/2022,43
24/02/2022,42
23/02/2022,36
22/02/2022,46
21/02/2022,51
20/02/2022,37
19/02/2022,46
18/02/2022,46
17/02/2022,58
16/02/2022,54
15/02/2022,51
14/02/2022,65
13/02/2022,48
12/2/2022,32
11/2/2022,48
10/2/2022,45
9/2/2022,38
8/2/2022,57
7/2/2022,58
6/2/2022,50
5/2/2022,56
4/2/2022,51
3/2/2022,60
2/2/2022,46
1/2/2022,53
31/01/2022,41
30/01/2022,42
29/01/2022,45
28/01/2022,50
27/01/2022,33
26/01/2022,50
25/01/2022,39
24/01/2022,40
23/01/2022,35
22/01/2022,34
21/01/2022,42
20/01/2022,31
19/01/2022,33
18/01/2022,32
17/01/2022,35
16/01/2022,36
15/01/2022,23
14/01/2022,29
13/01/2022,20
12/1/2022,21
11/1/2022,30
10/1/2022,11
9/1/2022,17
8/1/2022,22
7/1/2022,17
6/1/2022,20
5/1/2022,17
4/1/2022,18
3/1/2022,20
2/1/2022,12
1/1/2022,11
31/12/2021,8
30/12/2021,10
29/12/2021,7
28/12/2021,11
27/12/2021,11
26/12/2021,4
25/12/2021,8
24/12/2021,8
